fecha,abrir,max,min,cerrar,cierre_ajustado,volumen,retorno_log_diario,media_movil_7d,media_movil_30d,volatilidad_7d,volatilidad_30d,prediccion
2022-09-30,19912.74,20503.76,19770.92,19824.31,19824.31,44863548096,-0.0044311798756113,19800.567142857144,19972.045666666665,0.23448070047581016,0.580111052210025,19850.138900000024
2022-10-01,19823.61,19864.47,19616.76,19699.4,19699.4,19094957998,-0.006320783948165464,19822.932857142856,19954.535,0.2043759919984168,0.46105697336077284,19750.031499999983
2022-10-02,19699.15,19758.78,19366.67,19441.18,19441.18,21198925496,-0.01319468164870674,19827.04,19933.771999999997,0.2181004474865274,0.46200245052574956,19717.39709999999
2022-10-03,19441.14,19983.04,19439.35,19955.75,19955.75,31000744505,0.026123825581062125,19823.225714285716,19934.772666666664,0.20262119483092117,0.46823927408367816,20221.6909
2022-10-04,19955.75,20408.29,19902.17,20369.75,20369.75,35945344302,0.020533634853296834,19888.118571428575,19941.352666666666,0.235052676274835,0.47071239253465796,20353.109099999998
2022-10-05,20368.8,20377.84,20091.8,20339.48,20339.48,33518385923,-0.0014871323077673426,19934.602857142858,19955.667666666668,0.2362406187508802,0.46903747343505475,20188.67739999999
2022-10-06,20339.81,20584.39,20323.84,20384.9,20384.9,35458437285,0.0022306057861485413,20002.110000000004,20000.726,0.2306244803541311,0.4485295295916183,20313.94329999998
2022-10-07,20387.07,20428.86,19867.56,20070.55,20070.55,30010373624,-0.015540864172903325,20037.287142857145,20026.486666666668,0.2547410993178996,0.4500425772584754,20002.89180000001
2022-10-08,20070.01,20126.86,19804.42,19924.64,19924.64,16867541219,-0.007296409759484623,20069.464285714286,20046.949333333334,0.2561051018199616,0.4507326262500276,20082.14379999997
2022-10-09,19925.58,20053.91,19855.57,19975.68,19975.68,17295505469,0.0025583768671182646,20145.821428571428,20010.605666666663,0.23433828958072292,0.3700192516765372,20398.901799999992
2022-10-10,19975.67,20015.49,19685.09,19710.35,19710.35,28240067025,-0.01337165513561789,20110.764285714286,19955.718,0.19301818644947114,0.3684914321146289,19834.91890000002
2022-10-11,19707.79,19779.98,19518.18,19639.0,19639.0,29597054008,-0.003626493357391386,20006.37142857143,19889.791666666668,0.11406277212447301,0.36582447974114546,20120.175199999987
2022-10-12,19640.27,19777.72,19629.39,19739.68,19739.68,25708459530,0.005113438001239117,19920.68571428571,19811.621666666666,0.12902681328769142,0.3592841180397594,19852.372499999983
2022-10-13,19739.19,19898.96,18991.76,19844.63,19844.63,45273200813,0.005302618432057914,19843.504285714287,19795.07966666667,0.13662620692706487,0.2720457822492175,19832.49749999997
2022-10-14,19844.25,20295.06,19663.03,19735.29,19735.29,39553939842,-0.005525037854699519,19795.609999999997,19777.009333333335,0.1114968982093681,0.2723109487539499,19714.348100000017
2022-10-15,19735.06,19762.94,19564.11,19613.88,19613.88,16656110695,-0.00617092483919355,19751.215714285714,19773.286666666667,0.10961231631889817,0.2609062432857608,19683.515800000005
2022-10-16,19615.2,19917.21,19615.2,19782.63,19782.63,18469292681,0.008566801071807953,19723.637142857147,19774.683333333334,0.12545572904693814,0.26213107848100664,19801.75639999995
2022-10-17,19783.11,20058.76,19695.79,19860.89,19860.89,27908350107,0.003948191364496148,19745.14285714286,19766.875333333333,0.09540808560307437,0.2570183364608711,19824.701899999964
2022-10-18,19860.6,19928.23,19441.21,19603.67,19603.67,31005869596,-0.013035677702501185,19740.09571428571,19774.450666666668,0.12655135941304962,0.23666148172229803,19585.64419999999
2022-10-19,19604.29,19620.42,19586.1,19598.54,19598.54,22963192819,-0.00026171994024209674,19719.932857142856,19778.21933333333,0.12095637035490821,0.23614644555349176,19651.87050000001
2022-10-20,19597.05,19631.41,19433.96,19484.07,19484.07,25047170832,-0.005857865036768933,19668.424285714285,19796.178666666667,0.11481443134600483,0.2213071769027964,19641.21280000002
2022-10-21,19483.52,19505.04,19323.47,19443.51,19443.51,32918164818,-0.002083870339625735,19626.74142857143,19815.459,0.11299899233242222,0.22095668078053476,19633.493800000007
2022-10-22,19443.42,19525.63,19402.71,19485.17,19485.17,16336666996,0.0021403251229517493,19608.354285714286,19807.250333333333,0.11150290957012492,0.1776580531048765,19585.54419999999
2022-10-23,19484.71,19933.87,19399.97,19839.81,19839.81,22437313986,0.01803686178535989,19616.522857142856,19804.880666666664,0.1523955538459261,0.18362717973634113,19912.742800000025
2022-10-24,19840.58,19888.45,19460.15,19572.32,19572.32,30556236210,-0.013574202017153855,19575.29857142857,19805.863333333335,0.17050881975611668,0.1797163700269197,19540.45250000001
2022-10-25,19571.71,20418.17,19516.31,20170.09,20170.09,47937955983,0.03008449084773649,19656.215714285714,19831.118666666665,0.2374167756062027,0.1983665381810621,20137.720800000017
2022-10-26,20166.46,20804.61,20164.11,20577.94,20577.94,58350102868,0.02001881418556628,19796.129999999997,19850.968333333334,0.2525779423960344,0.18901937983889178,20404.988999999987
2022-10-27,20580.28,20681.23,20317.23,20353.02,20353.02,49789468768,-0.010990324387737668,19920.265714285713,19865.552333333333,0.2650901742199744,0.1918151230746882,19905.527199999993
2022-10-28,20355.15,20853.31,20212.37,20667.62,20667.62,44149093368,0.015338920518949962,20095.13857142857,19887.33666666667,0.2627330257239103,0.19612086229529926,20617.443900000042
2022-10-29,20667.37,21062.04,20638.65,20891.53,20891.53,40511498416,0.010775589326234826,20296.047142857144,19919.976,0.2587255171609355,0.19717572274796008,20854.19280000002
2022-10-30,20891.03,20990.4,20642.82,20729.8,20729.8,31630080723,-0.00777153512376897,20423.18857142857,19950.159,0.2709214232603647,0.19829807924217369,20632.017000000018
2022-10-31,20727.89,20932.07,20524.05,20732.4,20732.4,46195709265,0.00012541543880490802,20588.914285714283,19984.592333333334,0.23941630258393595,0.19696768384586444,20705.238699999984
2022-11-01,20731.51,20795.62,20557.28,20739.09,20739.09,40312664325,0.0003226312851566157,20670.2,20027.856000000003,0.18590711484297726,0.19191445461648005,20727.355100000023
2022-11-02,20736.74,20820.45,20464.15,20541.53,20541.53,56604883095,-0.00957163474316036,20664.99857142857,20047.382,0.16187169799974058,0.18073270883000683,20582.547600000024
2022-11-03,20544.77,20741.55,20610.13,20729.24,20729.24,44339426458,0.009096573404290527,20718.744285714285,20059.365,0.150368730474384,0.1728390552636256,20762.216500000002
2022-11-04,20727.99,21374.08,20690.94,21184.3,21184.3,64185047442,0.02171507735285607,20792.555714285718,20087.525666666665,0.17575097698699918,0.18319552824902138,21208.529600000023
2022-11-05,21181.9,21482.27,21134.62,21317.81,21317.81,37908493588,0.006282532285513064,20853.45285714286,20118.62266666667,0.1699399507405679,0.18373912043450685,21148.740400000028
2022-11-06,21320.18,21380.6,21070.98,21077.32,21077.32,35335569263,-0.01134529270525592,20903.09857142857,20152.181666666664,0.18038455885124605,0.18073733834103892,20707.829000000016
2022-11-07,21075.45,21195.95,20450.92,20566.7,20566.7,53417047712,-0.02452431787853767,20879.42714285714,20173.583666666666,0.2430443469607772,0.194505014032222,20443.886499999986
2022-11-08,20564.56,20635.37,17499.07,18392.85,18392.85,118039930919,-0.11171126084851982,20544.25,20120.822666666667,0.7050557209338882,0.3801768009340754,18950.137100000014
2022-11-09,18395.32,18456.92,15661.4,15849.86,15849.86,102704795276,-0.14880133466223303,19874.01142857143,19992.139666666666,1.0518151853766304,0.5688551504779916,16907.51930000002
2022-11-10,15852.23,17705.77,15809.52,17255.77,17255.77,81636333539,0.08498591282405346,19377.80142857143,19912.698666666667,1.2679749285080641,0.6286170542159767,20580.92669999999
2022-11-11,17252.32,17331.99,16080.84,16424.14,16424.14,53870351057,-0.04939437650940333,18697.77857142857,19802.180666666667,1.2262101954856504,0.6412390507505804,16987.349699999995
2022-11-12,16426.63,16455.36,16053.46,16213.08,16213.08,28680878604,-0.012933879923629136,17968.53142857143,19681.129,1.203351674594781,0.6405918392268306,16974.30380000001
2022-11-13,16213.6,16330.42,15796.94,15835.81,15835.81,26348067437,-0.02354449267511013,17219.744285714285,19551.146333333334,1.1937202508698064,0.6424218181284319,16658.495599999995
2022-11-14,15834.52,16582.34,15410.02,16103.04,16103.04,48091705519,0.016734242849344477,16582.07857142857,19434.118333333332,1.2421018263797732,0.6462022418399699,16566.023500000014
2022-11-15,16102.34,16423.7,16029.81,16301.79,16301.79,35336096844,0.01226684369234223,16283.355714285715,19318.090333333334,1.1387607152486867,0.647044027173509,16181.246400000015
2022-11-16,16301.53,16369.06,15789.34,16038.63,16038.63,32641703726,-0.016274730415027607,16310.322857142859,19190.681666666664,0.6815382606164335,0.6468743273731198,15903.652899999975
2022-11-17,16039.58,16101.67,15869.75,16106.13,16106.13,26897961057,0.004199757547638611,16146.08857142857,19074.097,0.3663399833563076,0.6474343517816269,16134.248899999984
2022-11-18,16106.5,16340.96,16029.24,16141.69,16141.69,25967626142,0.002205421291318737,16105.738571428572,18958.868666666665,0.24218553832461767,0.6476820337737638,16142.563499999973
2022-11-19,16140.19,16236.9,16017.03,16153.45,16153.45,15568340052,0.0007282829874580483,16097.220000000001,18847.848,0.23102845453247037,0.6480171767151895,16173.63229999998
2022-11-20,16154.78,16187.5,15738.0,15770.04,15770.04,20630753760,-0.024021711712328336,16087.824285714287,18725.399,0.23303445783730095,0.649908443932979,15773.217700000007
2022-11-21,15769.45,15769.45,15234.93,15408.91,15408.91,36532413039,-0.02316602389313042,15988.662857142857,18589.523666666664,0.23138408220667736,0.6509602430449964,15542.59499999999
2022-11-22,15404.05,15811.79,15273.32,15701.49,15701.49,29800107605,0.018809698769482013,15902.905714285715,18451.57966666667,0.2555016221516999,0.6512308320163815,15977.494799999984
2022-11-23,15707.13,16013.54,15683.87,15944.17,15944.17,31636334826,0.015337632862047014,15889.41142857143,18330.641333333333,0.26883771003865936,0.6543857175819788,15954.602599999982
2022-11-24,15945.06,16096.63,15832.67,15953.94,15953.94,25105353987,0.0006125754977656481,15867.67,18190.103,0.26686551247436585,0.6454510779047563,15922.241999999977
2022-11-25,15951.83,15952.63,15741.8,15865.79,15865.79,17936579787,-0.005540601727559694,15828.255714285715,18033.031333333332,0.2665703288135031,0.6401016256540261,15845.99910000001
2022-11-26,15865.54,16003.52,15762.86,15809.0,15809.0,17283608415,-0.0035858208279201833,15779.048571428571,17881.564000000002,0.26565640564564735,0.6402279659064829,15843.586900000006
2022-11-27,15808.62,15989.21,15855.14,15862.08,15862.08,19719673404,0.0033519570345478915,15792.197142857143,17721.379333333334,0.22224705129675332,0.637298120316029,15858.190399999996
2022-11-28,15857.83,15875.42,15460.83,15678.68,15678.68,26821568319,-0.011629527443450501,15830.735714285713,17547.61766666667,0.17586924494943973,0.6346139672801343,15752.829300000001
2022-11-29,15678.99,15928.07,15593.77,15928.91,15928.91,22841645014,0.01583386951919605,15863.224285714286,17387.588,0.16482328829255016,0.6388681504109222,16012.050400000002
2022-11-30,15929.39,16487.52,15929.39,16471.54,16471.54,28324948897,0.033498345933445195,15938.562857142857,17245.559333333335,0.2435234209488716,0.6501337320131926,16272.565200000014
2023-02-01,21304.23,21628.2,20978.03,21541.99,21541.99,24229303228,0.26837001056123033,16736.855714285713,17272.322666666667,1.5967186892348133,1.0312306561326914,20385.0578
2023-02-02,21539.31,21932.18,21521.57,21524.57,21524.57,29406567597,-0.0008089803759596762,17545.25285714286,17305.090666666667,1.5909316868945742,1.0307430244228335,21077.37110000001
2023-02-03,21522.32,21859.98,21548.53,21701.17,21701.17,25064023436,0.008171102800573178,18386.99142857143,17337.48833333333,1.5778035043798602,1.0306876974432815,21537.52909999998
2023-02-04,21698.4,21789.0,21555.39,21580.79,21580.79,14465569183,-0.005562609013356926,19203.95,17350.70466666667,1.5886166861473268,1.029075798705546,21153.29120000002
2023-02-05,21581.16,21635.34,21170.57,21276.37,21276.37,18133058539,-0.014206499914484142,20003.62,17349.323333333334,1.592476051962637,1.0298088682274513,20889.47870000004
2023-02-06,21274.84,21532.83,21155.5,21213.24,21213.24,22205763797,-0.0029715521725801946,20758.524285714288,17353.854,1.6101532742970814,1.0292976584309532,21095.305800000002
2023-02-07,21210.59,21693.8,21207.4,21680.2,21680.2,25336708782,0.021773886577933627,21502.61857142857,17390.970666666668,1.6139574008982092,1.0283743686761715,21635.188600000016
2023-02-08,21679.39,21783.05,21200.02,21407.87,21407.87,23677473761,-0.01264079019002838,21483.45857142857,17491.471333333335,0.19841422888133733,0.9719215937731454,21312.806000000044
2023-02-09,21414.56,21459.91,20272.86,20316.78,20316.78,30329918018,-0.05231146584460119,21310.91714285714,17640.36866666667,0.36674019545090264,0.874542146535474,20600.54160000002
2023-02-10,20316.75,20457.7,20174.66,20256.52,20256.52,25334151033,-0.002970428548251937,21104.53857142857,17740.393666666663,0.35156669140621,0.8441261859746071,20607.494700000007
2023-02-11,20257.14,20481.28,20225.9,20462.06,20462.06,15302639919,0.010095722678871082,20944.72,17874.990999999998,0.37155560592853537,0.8280598015223196,20518.296700000028
2023-02-12,20462.09,20617.13,20302.17,20405.87,20405.87,16690407937,-0.0027498351596060076,20820.36285714286,18014.750666666667,0.36935782585347515,0.826418883794584,20442.472800000032
2023-02-13,20404.74,20494.05,20022.11,20322.71,20322.71,22289589211,-0.004083624597988784,20693.144285714287,18164.314,0.36903906973304457,0.8219448208172926,20416.419699999984
2023-02-14,20316.86,20710.35,20187.18,20698.39,20698.39,24956955411,0.01831693950915734,20552.885714285712,18317.492333333335,0.35849434588808593,0.8220984716926243,20701.56569999997
2023-02-15,20698.19,22735.56,20591.5,22735.56,22735.56,30382227264,0.09387429913017048,20742.55571428571,18531.951333333334,0.6950465736554012,0.8586718280665661,22271.949700000026
2023-02-16,22735.1,23541.44,22128.71,22149.28,22149.28,36863147459,-0.026125228279383964,21004.341428571428,18735.639666666666,0.6113926800876124,0.861868218352054,21778.09890000001
2023-02-17,22147.22,23301.11,22003.04,22923.22,22923.22,38593349279,0.03434538031564343,21385.29857142857,18962.876,0.6131466947798389,0.8642993326579081,22610.377200000006
2023-02-18,22922.93,23140.81,22832.44,22993.79,22993.79,18313290723,0.003073808837460204,21746.97428571429,19191.279333333332,0.6182153114398931,0.864219530960821,22994.13150000002
2023-02-19,22992.62,23415.36,22770.06,22770.06,22770.06,23918940029,-0.0097776643542975,22084.715714285714,19411.833,0.6288316613794321,0.8659231987923245,22729.55740000002
2023-02-20,22778.47,23408.19,22409.28,23243.06,23243.06,27135662957,0.02056007773303214,22501.908571428572,19660.933666666664,0.613531280048033,0.8596741314258431,23255.243600000027
2023-02-21,23246.71,23534.99,22724.41,22941.83,22941.83,29340720356,-0.013044711010110862,22822.399999999998,19912.031000000003,0.6435099355840285,0.8564758054189064,23023.09610000002
2023-02-22,22942.83,22972.33,22263.16,22807.73,22807.73,28475667565,-0.005862368252505512,22832.71,20148.90566666667,0.33000892834047457,0.8580719341791744,22507.851499999975
2023-02-23,22809.5,23132.16,22337.94,22597.17,22597.17,28757798964,-0.009274836390237635,22896.694285714282,20370.672333333336,0.28549645140332386,0.860313046915942,22485.71009999997
2023-02-24,22595.76,22725.43,21807.94,21916.64,21916.64,25330637326,-0.03057851153948221,22752.897142857142,20569.429000000004,0.2480788471206283,0.868492969746223,21969.379799999977
2023-02-25,21918.53,21926.55,21623.61,21920.43,21920.43,15228867492,0.00017291301674321897,22599.559999999998,20771.250333333333,0.2439956993160287,0.8677286783087866,22070.360399999983
2023-02-26,21919.27,22421.41,21834.21,22325.52,22325.52,15771595568,0.018311340088808917,22536.054285714286,20988.467666666667,0.28457164943380514,0.8668999774163458,22262.527800000007
2023-02-27,22325.75,22517.22,21880.15,22171.48,22171.48,21358902631,-0.006923640485794596,22382.971428571425,21198.781000000003,0.23282112333258947,0.8682502568640067,22130.555499999988
2023-02-28,22170.51,22221.94,21816.55,21885.34,21885.34,19415754884,-0.01298977200148026,22232.044285714284,21405.669666666665,0.23275889183331835,0.8685694314185504,21801.81020000002
2023-03-01,21888.72,22427.16,21846.83,22164.5,22164.5,23117097627,0.0126749035782418,22140.154285714285,21613.522666666664,0.2605881270068718,0.8684686129184477,21961.775299999998
2023-03-02,22164.94,22245.0,21932.42,22150.04,22150.04,19235382456,-0.0006526074969165523,22076.278571428567,21802.806,0.2585052988088921,0.8664227468484212,21844.991000000005
2023-03-03,22151.14,22156.5,20890.91,21014.59,21014.59,24491284673,-0.05262234396572824,21947.414285714283,21785.226,0.3683117093831593,0.4172964233582782,20978.879200000032
2023-03-04,21014.82,21054.53,20860.76,21005.82,21005.82,10492892157,-0.00041741620928206703,21816.755714285715,21767.934333333335,0.36791269844135727,0.41729810721661376,21084.84580000002
2023-03-05,21006.57,21250.46,20962.4,21114.17,21114.17,12532696916,0.005144836881301898,21643.705714285716,21748.367666666665,0.3385479358021055,0.41682384355940516,21155.597699999995
2023-03-06,21115.4,21145.72,20982.53,20988.78,20988.78,16238354371,-0.005956369837214986,21474.74857142857,21728.634000000002,0.33872312940957094,0.4168635632149379,21004.53140000001
2023-03-07,20987.44,21080.26,20865.44,21064.7,21064.7,21582012937,0.003610644468861044,21357.514285714286,21721.578333333335,0.34272554095313046,0.41512634234267537,21095.521699999987
2023-03-08,21061.54,21122.98,20579.21,20587.61,20587.61,21363501847,-0.022909215159075524,21132.244285714285,21700.724000000002,0.32990807641837616,0.42021796265350086,20671.82320000003
2023-03-09,20589.51,20665.29,19103.75,19235.7,19235.7,28683645998,-0.06792151100160343,20715.91,21619.240666666665,0.4646024243199168,0.4567994508769506,19521.582999999977
2023-03-10,20589.51,20665.95,19103.75,19235.7,19235.7,28683645998,0.0,20461.782857142858,21546.835,0.4147531284344387,0.45618745301967684,19980.995999999974
2023-03-11,19239.46,19235.54,18531.49,18943.59,18943.59,37139999552,-0.015302311804945984,20167.178571428572,21501.061999999998,0.40585659437612714,0.43388908932110015,19215.523500000014
2023-03-12,18944.18,19511.58,18832.31,19379.53,19379.53,28347620356,0.022751738631653355,19919.372857142855,21471.829000000005,0.45312412852003736,0.43992312364195646,19700.72560000001
2023-03-13,19375.41,20769.54,19207.07,20749.8,20749.8,27410915939,0.0683192537134844,19885.23285714286,21481.42033333333,0.6657140320954337,0.4834425896098421,20599.23529999999
2023-03-14,20742.74,22875.22,20541.52,22565.94,22565.94,46130944785,0.08390508176935782,20099.695714285714,21553.42266666667,0.8430070521755875,0.5403246271075124,21991.84989999998
2023-03-15,22569.89,24711.4,22474.37,23069.6,23069.6,50921737937,0.022074043655057322,20454.265714285713,21644.985666666667,0.8122688177668138,0.5425099391433984,22340.700600000026
2023-03-16,23092.77,23923.96,22718.16,23035.97,23035.97,41255860230,-0.001458826166304998,20997.161428571428,21722.905000000002,0.590613190812598,0.5410722439882838,22586.023100000002
2023-03-17,23033.6,23726.84,22874.44,23604.21,23604.21,31907892190,0.024368178618349754,21621.234285714283,21751.859999999997,0.5634547586633964,0.47355220385656216,23197.851099999993
2023-03-18,23606.41,25844.05,23514.16,25505.63,25505.63,47181679555,0.0774741261563371,22558.66857142857,21863.738333333335,0.529384031229068,0.5148971171473467,24567.778299999958
2023-03-19,25528.12,25752.56,24719.28,25025.17,25025.17,33152085580,-0.019017093723832562,23365.18857142857,21933.803333333333,0.6421132570455772,0.5114178232618665,23233.639699999992
2023-03-20,25028.54,26626.99,24971.2,26251.66,26251.66,35362250805,0.047847106748423046,24151.16857142857,22042.399,0.6105075919113089,0.5277343088873334,25404.159700000007
2023-03-21,26254.4,26762.23,25536.77,25905.3,25905.3,41771705239,-0.013281644157819917,24628.22,22146.907,0.549604783652235,0.5286501998739531,25129.5774
2023-03-22,25906.38,26409.89,25616.04,26153.64,26153.64,33511138451,0.00954079678905623,25068.79714285714,22243.926333333333,0.5524825157278019,0.5266660042017085,25854.905299999984
2023-03-23,26137.77,26538.82,24628.96,25124.21,25124.21,30713129240,-0.0401564546658278,25367.117142857143,22316.672333333332,0.649734676023964,0.5399545892769684,24734.641199999987
2023-03-24,25119.17,26349.55,24972.43,26151.01,26151.01,22354394596,0.04005588999319491,25730.945714285714,22428.114999999998,0.6684241818062108,0.5496969034630332,25895.24219999998
2023-03-25,26141.91,26205.14,25123.59,25512.39,25512.39,24108429555,-0.024723596577316966,25731.911428571428,22525.288999999997,0.5323164475626935,0.5548746333705514,25512.32729999997
2023-03-26,25506.88,25789.42,25236.75,25513.71,25513.71,12418760406,5.1738228094826174e-05,25801.702857142856,22645.191333333332,0.5156832912863568,0.5452850652350237,25792.731300000003
2023-03-27,25514.47,26134.21,25467.63,25974.15,25974.15,12876844991,0.017885857934190307,25762.058571428573,22780.315333333332,0.4298579266248945,0.5463196060831371,25949.01149999997
2023-03-28,25973.9,26039.52,24684.33,25114.82,25114.82,16831712575,-0.033643702532327936,25649.132857142857,22873.292,0.46885420322327165,0.5565181831290771,25270.63909999998
2023-03-29,25108.34,25314.55,24660.63,25156.84,25156.84,16406669558,0.0016717176152884917,25506.73285714286,22972.804,0.46132491302014844,0.5556191210674332,25512.429200000013
2023-03-30,25155.83,26415.52,25131.77,26145.06,26145.06,19077208485,0.03853043477136314,25652.56857142857,23114.79466666667,0.4549605106935182,0.5617898867346081,26359.893300000025
2023-03-31,26146.63,26917.97,25434.83,25708.38,25708.38,20574494720,-0.016843253740519037,25589.335714285717,23232.924000000003,0.39910606177922464,0.5652130901908855,25734.55559999995
2023-05-01,26282.18,26917.11,26164.01,26581.58,26581.58,13306951553,0.033401485917988846,25742.077142857142,23380.642,0.4148569965394551,0.5708719488578627,26447.446500000027
2023-05-02,26543.71,26639.71,25218.23,25610.46,25610.46,17007900075,-0.037217632924970045,25755.898571428574,23533.837666666666,0.49021360343551584,0.5587238568097935,25600.902199999982
2023-05-03,25606.46,26249.29,25418.6,26047.43,26047.43,14924250592,0.016918245118746313,25766.367142857143,23701.891333333333,0.4888080171217704,0.5590927558137925,26018.306300000007
2023-05-04,26047.4,26427.33,25484.51,26205.54,26205.54,17276515661,0.006051731893681751,25922.184285714287,23871.603666666666,0.4267731797213231,0.5590703792508334,26266.591900000018
2023-05-05,26228.13,26550.07,26053.9,26170.33,26170.33,14105590112,-0.0013445124750819,26066.96857142857,24044.322,0.4284600894257578,0.5582864720672523,26209.43530000003
2023-05-06,26173.74,26895.93,26173.12,26344.97,26344.97,15999596700,0.00665103860343,26095.527142857143,24220.331,0.36344838338354696,0.5581788275007907,26224.477400000018
2023-05-07,26348.96,26599.85,25394.6,25783.21,25783.21,14195328248,-0.02155386003691535,26106.217142857146,24393.517666666663,0.37415084841377616,0.5575515925589718,25750.836899999984
2023-05-08,25780.54,26008.8,25808.92,25825.05,25825.05,10256839007,0.0016214462245676502,25998.141428571427,24613.162666666667,0.2971366474755822,0.5102269972885164,25957.175699999993
2023-05-09,25820.95,26001.97,24821.96,25183.93,25183.93,17389508142,-0.025138858423686915,25937.20857142857,24811.437,0.24487938025715777,0.5195479338754866,25739.7252
2023-05-10,25184.65,25318.37,24998.44,25225.36,25225.36,12885559621,0.0016437450052678726,25819.77,25020.829333333335,0.20875730711205376,0.5149665004577084,25425.884200000008
2023-05-11,25221.58,25746.31,24505.41,25150.44,25150.44,18807930467,-0.0029744462712980903,25669.04142857143,25213.193000000003,0.1960883201030199,0.5146315739132764,25302.065699999974
2023-05-12,25149.83,25148.23,24538.31,24743.68,24743.68,15326289136,-0.01630528855145244,25465.234285714287,25346.322333333334,0.20203994952707524,0.48713542446332225,25274.24199999998
2023-05-13,24731.66,24780.51,23848.01,24502.44,24502.44,17654561666,-0.00979739844260238,25202.015714285717,25410.87233333333,0.1740861885414908,0.4289192139960518,24879.641599999977
2023-05-14,24504.98,24708.56,24416.41,24488.31,24488.31,9142102610,-0.0005768436038153671,25017.03,25458.162666666667,0.16253937849313713,0.42505547894218865,24620.439500000026
2023-05-15,24492.78,24823.76,24376.1,24813.76,24813.76,9227640971,0.01320247718986544,24872.559999999998,25517.422333333336,0.1999641269451647,0.42614453955377507,25450.095299999997
2023-05-16,24814.44,25414.27,24664.02,25008.22,25008.22,13255373642,0.007806232810798536,24847.458571428575,25564.22266666667,0.15900587552702997,0.4214291424116819,24957.55030000002
2023-05-17,24988.75,25092.81,24707.42,24882.45,24882.45,11717772224,-0.005041835133652611,24798.471428571425,25543.45,0.1593961740377406,0.35560621888833116,24874.626400000005
2023-05-18,24881.37,25338.47,24603.94,25280.46,25280.46,13969457290,0.015869029623965365,24817.045714285712,25551.95966666667,0.19125046425933295,0.35446981747177786,25379.1815
2023-05-19,25283.09,25342.51,24533.5,24902.06,24902.06,14127891735,-0.01508123434329676,24839.67142857143,25506.972999999998,0.186757651048695,0.3270391603072978,24807.960100000004
2023-05-20,24897.0,25074.6,24681.51,24855.89,24855.89,10407241214,-0.0018557843822160993,24890.164285714283,25471.99266666667,0.17321968903027546,0.3252125454193989,24789.438700000002
2023-05-21,24854.7,25102.99,24812.58,25079.35,25079.35,6512513319,0.008950051773349644,24974.59857142857,25436.183,0.17656025479123003,0.32504465274316113,25030.54670000003
2023-05-22,25069.03,25205.38,24711.94,24719.41,24719.41,7989850043,-0.014456033372730931,24961.12,25422.68966666667,0.18961877621537632,0.3064158885164465,24732.282900000002
2023-05-23,24715.78,25005.3,24529.72,24837.51,24837.51,10227545876,0.0047662455041193,24936.732857142855,25378.906333333336,0.18481236750882934,0.28187404571878016,24856.430299999978
2023-05-24,24841.84,25394.01,24806.82,25280.45,25280.45,12718537978,0.01767635925827405,24993.59,25371.175,0.21208875245380954,0.2785705361144303,25310.314499999997
2023-05-25,25279.41,25279.41,24262.38,24484.88,24484.88,15154141239,-0.03197558557063895,24879.935714285715,25336.880666666668,0.2696728439806797,0.29329096871496924,24701.894200000002
2023-05-26,24479.9,24803.19,24097.72,24689.78,24689.78,12916545895,0.008333608644812815,24849.609999999997,25294.068333333336,0.2679229206986842,0.2891176703831532,24788.027500000004
2023-05-27,24687.89,25104.24,24543.26,24898.37,24898.37,11845322375,0.008412946653239509,24855.678571428572,25286.853333333333,0.2739214697919454,0.27402822887490225,24913.765100000033
2023-05-28,24899.2,25056.41,24806.91,25037.28,25037.28,7354174309,0.005563574653009796,24849.66857142857,25282.868000000002,0.2701282144827126,0.2745018902992582,24969.331699999995
2023-05-29,25039.89,26294.08,24976.14,26196.16,26196.16,13566684713,0.04524692100631067,25060.632857142857,25284.57133333333,0.3605472232310304,0.2832778397489074,26067.532100000004
2023-05-30,26186.78,26524.65,25725.84,25914.66,25914.66,14179342591,-0.010804003399047277,25214.51142857143,25291.44733333333,0.378588813048475,0.28067425651671235,25375.99339999999
2023-05-31,25913.95,26131.18,25720.68,25813.8,25813.8,12347715848,-0.003899599091631071,25290.704285714284,25265.854666666666,0.3728857389227012,0.26265026790352075,25758.545299999998
2023-06-01,25812.1,25934.09,25236.04,25454.46,25454.46,14641055840,-0.014018259426807575,25429.21571428571,25260.654666666665,0.3129235399269453,0.24268147133413437,25442.031799999982
2023-06-02,25453.3,25569.98,24946.99,24924.98,24924.98,13641813081,-0.021020459782028274,25462.815714285713,25223.239666666665,0.3493881403932349,0.24432661017350818,25125.324699999983
2023-06-03,24929.24,25485.42,24698.26,25434.77,25434.77,13849243161,0.020246622135729773,25539.444285714282,25197.547333333336,0.36623724124405516,0.2514820444259005,25586.524200000007
2023-06-04,25437.32,25497.74,25162.6,25271.93,25271.93,7827116679,-0.006422841944021142,25572.965714285714,25167.60066666667,0.36981902139476297,0.2519735823694766,25372.680600000007
2023-06-05,25271.92,25598.13,25172.14,25352.4,25352.4,8751095685,0.003179106479985335,25452.428571428572,25134.515,0.21282752864104237,0.25123765737042286,25377.84879999998
2023-06-06,25356.18,25372.67,23747.29,24049.57,24049.57,20084766988,-0.05275628313800022,25185.98714285714,25076.727000000003,0.36089696831655693,0.28686668460342285,24430.625699999986
2023-06-07,24023.45,25540.83,23819.09,25459.98,25459.98,20497575478,0.05699069060894536,25135.441428571427,25064.558,0.5462157091041255,0.33442158835050223,25748.565299999995
