fecha,abrir,max,min,cerrar,cierre_ajustado,volumen,retorno_log_diario,media_movil_7d,media_movil_30d,volatilidad_7d,volatilidad_30d
2020-11-19,15030.18,15315.51,14693.53,1501578,15015.78,31170043042,2.3016185774865106,1041910.5714285715,909139.2666666667,1.3137776374970545,1.5945035464491224
2020-11-20,15015.77,15827.93,14960.79,1570518,15705.18,31199715895,0.044888946104992784,1069315.7142857143,925423.0333333333,1.3138174717626834,1.5944775126446595
2020-11-21,15705.18,15971.32,15556.14,1572303,15723.03,33441344562,0.0011359222761556436,1099989.4285714286,941255.9333333333,1.3137609034932645,1.5944788004919124
2020-11-22,15723.03,15762.44,14904.21,1548165,15481.65,34789828992,-0.015471064890488391,1128731.0,989227.7,1.3137919368403246,1.533152587645436
2020-11-23,15481.66,15743.48,15161.26,1550696,15506.96,36091279091,0.0016335037698018966,1148900.0,1037234.2333333333,1.3137544925652458,1.533174217262702
2020-11-24,15507.71,16289.39,15296.53,1605973,16059.73,43259912042,0.03502594102367472,1357076.5714285714,1054104.1,0.8652856130948169,1.4752741115514565
2020-11-25,16057.16,16295.06,15591.44,1571942,15719.42,36680376885,-0.021418005776026858,1560167.857142857,1069594.6333333333,0.8673906138504203,1.475286927945956
2020-11-26,15717.5,15819.38,13723.83,143991,14399.1,51546757189,-2.390316279011395,1366226.857142857,1035763.9,0.9066698833256621,1.5390136015714622
2020-11-27,14401.86,14641.57,13834.2,143011,14301.1,32505648625,-0.0068292472443920935,1162297.2857142857,1002878.7,0.9032632564593411,1.5390359336953534
2020-11-28,14304.89,14923.36,14134.9,1480924,14809.24,27249840706,2.3374999458947303,1149243.142857143,1013886.4,1.3649774094873448,1.600583168306518
2020-11-29,14811.1,15285.9,14676.93,151846,15184.6,26007813836,-2.2775546469129817,949769.0,1015080.4,1.612260044383091,1.5997548835401965
2020-11-30,15185.3,16459.79,15185.3,1644038,16440.38,39981718474,2.382043840344073,963103.5714285715,1030543.9,1.9166007252658486,1.6029040542772577
2021-02-01,27316.28,28640.81,26701.19,2779058,27790.58,50879442007,0.5249566106373281,1130687.142857143,1119245.8333333333,1.926656443760181,1.544220433034185
2021-02-02,27787.29,29868.9,27758.38,2950152,29501.52,52413239715,0.05974467308865336,1327574.2857142857,1178781.5,1.926200203093355,1.4881343812078496
2021-02-03,29501.96,31129.62,29442.22,3111945,31119.45,50797207476,0.05339123819004748,1751567.7142857143,1242977.2333333334,1.5946823888270025,1.4881379791171423
2021-02-04,31121.95,32148.94,30341.82,3085955,30859.55,57528804826,-0.008386760786614504,2171988.285714286,1305690.3666666667,1.5947550746752115,1.4881535748913706
2021-02-05,30864.14,31829.68,30629.39,3165825,31658.25,48634051191,0.0255525132849177,2412688.4285714286,1367270.7,1.357795476114768,1.4881120739940754
2021-02-06,31653.34,33900.22,31653.34,3258847,32588.47,59196399696,0.028959766700732612,2856545.714285714,1471529.2333333334,0.8769793678183343,1.4211928255572819
